"funnel_step","funnel_name","platform","age_range","download_date","user_count","ride_count"
"4","driver_accepted","web","Unknown","2021-09-12","3","51"
"4","driver_accepted","web","Unknown","2021-03-15","1","29"
"4","driver_accepted","android","45-54","2021-01-07","1","39"
"4","driver_accepted","ios","45-54","2021-12-19","7","120"
"4","driver_accepted","ios","18-24","2021-07-08","5","48"
"4","driver_accepted","web","35-44","2021-01-13","1","5"
"4","driver_accepted","ios","35-44","2021-06-08","4","121"
"4","driver_accepted","web","18-24","2021-01-15","1","38"
"4","driver_accepted","android","35-44","2021-05-17","1","41"
"4","driver_accepted","ios","45-54","2021-05-13","3","85"
"4","driver_accepted","android","18-24","2021-10-03","2","31"
"4","driver_accepted","android","45-54","2021-01-06","1","29"
"4","driver_accepted","android","25-34","2021-02-01","1","6"
"4","driver_accepted","ios","35-44","2021-09-16","6","88"
"4","driver_accepted","web","18-24","2021-01-22","1","29"
"4","driver_accepted","android","18-24","2021-05-13","1","6"
"4","driver_accepted","web","45-54","2021-07-31","1","4"
"4","driver_accepted","ios","45-54","2021-12-20","4","109"
"4","driver_accepted","web","35-44","2021-01-14","2","77"
"4","driver_accepted","android","45-54","2021-01-04","2","52"
"4","driver_accepted","ios","35-44","2021-12-12","5","77"
"4","driver_accepted","ios","25-34","2021-09-06","9","171"
"4","driver_accepted","ios","45-54","2021-06-21","3","46"
"4","driver_accepted","android","18-24","2021-06-10","2","39"
"4","driver_accepted","web","18-24","2021-01-25","1","35"
"4","driver_accepted","android","Unknown","2021-10-11","1","37"
"4","driver_accepted","ios","35-44","2021-04-02","5","74"
"4","driver_accepted","ios","18-24","2021-01-02","3","74"
"4","driver_accepted","android","45-54","2021-01-02","3","91"
"4","driver_accepted","android","25-34","2021-03-06","1","33"
"4","driver_accepted","web","18-24","2021-01-26","1","9"
"4","driver_accepted","android","45-54","2021-01-01","1","7"
"4","driver_accepted","android","25-34","2021-11-07","2","42"
"4","driver_accepted","android","25-34","2021-03-05","1","2"
"4","driver_accepted","ios","45-54","2021-12-21","2","36"
"4","driver_accepted","web","45-54","2021-01-19","1","1"
"4","driver_accepted","ios","25-34","2021-04-17","6","154"
"4","driver_accepted","web","18-24","2021-02-01","2","6"
"4","driver_accepted","android","35-44","2021-12-31","3","66"
"4","driver_accepted","ios","35-44","2021-05-16","9","260"
"4","driver_accepted","ios","45-54","2021-05-14","5","160"
"4","driver_accepted","web","18-24","2021-02-05","1","3"
"4","driver_accepted","android","35-44","2021-08-09","2","38"
"4","driver_accepted","web","Unknown","2021-12-20","1","34"
"4","driver_accepted","android","25-34","2021-10-08","2","35"
"4","driver_accepted","web","18-24","2021-02-10","2","42"
"4","driver_accepted","ios","45-54","2021-12-22","1","32"
"4","driver_accepted","ios","35-44","2021-10-29","6","206"
"4","driver_accepted","ios","25-34","2021-09-05","2","11"
"4","driver_accepted","android","35-44","2021-12-30","4","147"
"4","driver_accepted","android","35-44","2021-12-29","1","6"
"4","driver_accepted","web","35-44","2021-01-15","1","36"
"4","driver_accepted","ios","18-24","2021-06-13","2","31"
"4","driver_accepted","ios","18-24","2021-10-25","3","53"
"4","driver_accepted","android","25-34","2021-03-03","1","28"
"4","driver_accepted","web","18-24","2021-02-12","1","4"
"4","driver_accepted","android","18-24","2021-06-03","1","9"
"4","driver_accepted","android","35-44","2021-12-28","5","154"
"4","driver_accepted","ios","25-34","2021-09-04","5","109"
"4","driver_accepted","web","18-24","2021-02-14","1","34"
"4","driver_accepted","android","Unknown","2021-10-10","6","118"
"4","driver_accepted","ios","18-24","2021-02-21","2","48"
"4","driver_accepted","web","45-54","2021-04-03","1","4"
"4","driver_accepted","ios","25-34","2021-04-18","8","152"
"4","driver_accepted","ios","45-54","2021-08-01","3","81"
"4","driver_accepted","android","18-24","2021-01-02","2","36"
"4","driver_accepted","web","18-24","2021-02-15","1","2"
"4","driver_accepted","ios","45-54","2021-12-23","2","84"
"4","driver_accepted","android","35-44","2021-12-27","2","40"
"4","driver_accepted","web","Unknown","2021-09-18","2","83"
"4","driver_accepted","web","18-24","2021-02-18","1","5"
"4","driver_accepted","android","35-44","2021-12-26","1","4"
"4","driver_accepted","android","35-44","2021-12-25","1","6"
"4","driver_accepted","android","35-44","2021-05-16","3","66"
"4","driver_accepted","android","18-24","2021-08-22","1","2"
"4","driver_accepted","ios","45-54","2021-05-15","1","6"
"4","driver_accepted","ios","35-44","2021-04-01","6","161"
"4","driver_accepted","web","18-24","2021-02-20","1","4"
"4","driver_accepted","ios","35-44","2021-12-13","4","81"
"4","driver_accepted","android","35-44","2021-12-24","3","77"
"4","driver_accepted","android","25-34","2021-11-22","1","3"
"4","driver_accepted","web","18-24","2021-02-21","1","25"
"4","driver_accepted","web","25-34","2021-05-26","1","7"
"4","driver_accepted","ios","18-24","2021-02-20","5","53"
"4","driver_accepted","ios","25-34","2021-09-03","2","35"
"4","driver_accepted","ios","45-54","2021-12-24","2","24"
"4","driver_accepted","ios","45-54","2021-05-16","2","35"
"4","driver_accepted","web","18-24","2021-02-22","1","5"
"4","driver_accepted","web","35-44","2021-01-16","1","27"
"4","driver_accepted","android","35-44","2021-12-23","2","82"
"4","driver_accepted","ios","25-34","2021-07-09","5","48"
"4","driver_accepted","web","18-24","2021-02-26","1","3"
"4","driver_accepted","android","Unknown","2021-10-09","5","75"
"4","driver_accepted","ios","18-24","2021-12-13","3","73"
"4","driver_accepted","android","25-34","2021-09-19","2","38"
"4","driver_accepted","ios","45-54","2021-12-25","1","27"
"4","driver_accepted","android","35-44","2021-12-22","3","84"
"4","driver_accepted","android","25-34","2021-03-02","4","148"
"4","driver_accepted","ios","45-54","2021-07-02","2","84"
"4","driver_accepted","ios","35-44","2021-08-11","5","132"
"4","driver_accepted","ios","35-44","2021-07-25","3","33"
"4","driver_accepted","web","18-24","2021-03-05","4","80"
"4","driver_accepted","android","25-34","2021-11-24","5","114"
"4","driver_accepted","ios","35-44","2021-06-07","10","143"
"4","driver_accepted","ios","25-34","2021-09-02","2","68"
"4","driver_accepted","web","Unknown","2021-11-12","1","3"
"4","driver_accepted","android","35-44","2021-12-21","5","158"
"4","driver_accepted","web","Unknown","2021-03-16","1","3"
"4","driver_accepted","web","18-24","2021-03-07","1","4"
"4","driver_accepted","ios","25-34","2021-04-19","3","72"
"4","driver_accepted","ios","18-24","2021-07-14","1","36"
"4","driver_accepted","web","Unknown","2021-09-21","1","3"
"4","driver_accepted","ios","45-54","2021-12-26","1","39"
"4","driver_accepted","android","35-44","2021-12-20","1","37"
"4","driver_accepted","web","25-34","2021-05-27","1","40"
"4","driver_accepted","web","18-24","2021-03-09","1","35"
"4","driver_accepted","android","18-24","2021-05-28","2","67"
"4","driver_accepted","android","25-34","2021-08-01","6","204"
"4","driver_accepted","web","35-44","2021-01-18","1","5"
"4","driver_accepted","android","Unknown","2021-10-08","2","37"
"4","driver_accepted","ios","45-54","2021-05-17","3","41"
"4","driver_accepted","android","25-34","2021-03-01","3","68"
"4","driver_accepted","web","18-24","2021-03-10","1","36"
"4","driver_accepted","ios","35-44","2021-03-31","6","167"
"4","driver_accepted","android","25-34","2021-07-04","2","30"
"4","driver_accepted","ios","45-54","2021-12-27","2","38"
"4","driver_accepted","android","35-44","2021-12-19","1","43"
"4","driver_accepted","android","18-24","2021-06-09","1","33"
"4","driver_accepted","web","18-24","2021-03-16","1","32"
"4","driver_accepted","android","35-44","2021-05-15","4","46"
"4","driver_accepted","android","18-24","2021-09-06","1","24"
"4","driver_accepted","ios","25-34","2021-09-01","3","45"
"4","driver_accepted","android","25-34","2021-11-08","3","94"
"4","driver_accepted","android","18-24","2021-03-30","2","78"
"4","driver_accepted","web","Unknown","2021-09-22","1","4"
"4","driver_accepted","web","18-24","2021-03-18","2","67"
"4","driver_accepted","web","45-54","2021-11-05","1","5"
"4","driver_accepted","ios","35-44","2021-12-14","8","189"
"4","driver_accepted","web","45-54","2021-01-17","1","3"
"4","driver_accepted","android","18-24","2021-10-09","2","33"
"4","driver_accepted","android","35-44","2021-12-18","4","121"
"4","driver_accepted","ios","25-34","2021-08-31","5","158"
"4","driver_accepted","web","18-24","2021-03-19","3","82"
"4","driver_accepted","ios","45-54","2021-12-28","4","101"
"4","driver_accepted","ios","18-24","2021-02-19","3","80"
"4","driver_accepted","ios","25-34","2021-04-20","5","71"
"4","driver_accepted","web","35-44","2021-01-19","1","41"
"4","driver_accepted","web","25-34","2021-02-18","1","3"
"4","driver_accepted","ios","45-54","2021-05-18","1","36"
"4","driver_accepted","web","18-24","2021-03-21","1","45"
"4","driver_accepted","ios","35-44","2021-05-15","4","94"
"4","driver_accepted","android","Unknown","2021-10-07","3","82"
"4","driver_accepted","android","35-44","2021-09-15","3","119"
"4","driver_accepted","android","35-44","2021-12-17","2","80"
"4","driver_accepted","android","18-24","2021-02-14","2","32"
"4","driver_accepted","web","18-24","2021-03-23","1","32"
"4","driver_accepted","ios","35-44","2021-09-20","8","144"
"4","driver_accepted","ios","35-44","2021-09-01","5","132"
"4","driver_accepted","ios","45-54","2021-12-29","1","4"
"4","driver_accepted","ios","25-34","2021-08-30","4","50"
"4","driver_accepted","ios","18-24","2021-08-07","4","89"
"4","driver_accepted","web","Unknown","2021-09-24","1","38"
"4","driver_accepted","web","18-24","2021-03-28","1","40"
"4","driver_accepted","android","35-44","2021-08-08","3","99"
"4","driver_accepted","web","Unknown","2021-03-17","2","7"
"4","driver_accepted","android","Unknown","2021-10-06","3","80"
"4","driver_accepted","ios","35-44","2021-03-30","5","73"
"4","driver_accepted","android","35-44","2021-12-16","4","77"
"4","driver_accepted","ios","25-34","2021-07-31","7","199"
"4","driver_accepted","ios","35-44","2021-10-30","6","51"
"4","driver_accepted","ios","45-54","2021-12-31","3","95"
"4","driver_accepted","web","Unknown","2021-01-19","2","9"
"4","driver_accepted","web","18-24","2021-04-04","1","2"
"4","driver_accepted","android","35-44","2021-12-15","2","50"
"4","driver_accepted","ios","45-54","2021-05-19","6","182"
"4","driver_accepted","web","35-44","2021-01-21","1","38"
"4","driver_accepted","web","18-24","2021-04-07","1","35"
"4","driver_accepted","ios","18-24","2021-06-12","1","42"
"4","driver_accepted","ios","18-24","2021-12-14","2","10"
"4","driver_accepted","ios","18-24","2021-09-22","2","9"
"4","driver_accepted","android","35-44","2021-12-14","3","42"
"4","driver_accepted","android","25-34","2021-02-28","4","69"
"4","driver_accepted","web","18-24","2021-04-10","1","6"
"4","driver_accepted","web","25-34","2021-05-31","1","4"
"4","driver_accepted","ios","35-44","2021-11-14","5","107"
"4","driver_accepted","ios","25-34","2021-08-29","5","66"
"4","driver_accepted","web","18-24","2021-04-11","1","39"
"4","driver_accepted","ios","Unknown","2021-01-01","4","89"
"4","driver_accepted","ios","35-44","2021-06-06","9","165"
"4","driver_accepted","web","45-54","2021-03-25","1","24"
"4","driver_accepted","web","Unknown","2021-10-27","2","12"
"4","driver_accepted","android","35-44","2021-12-13","1","27"
"4","driver_accepted","web","Unknown","2021-09-25","3","68"
"4","driver_accepted","web","18-24","2021-04-14","2","61"
"4","driver_accepted","android","35-44","2021-05-14","3","52"
"4","driver_accepted","android","35-44","2021-05-13","1","1"
"4","driver_accepted","ios","25-34","2021-04-21","2","43"
"4","driver_accepted","android","Unknown","2021-10-05","4","76"
"4","driver_accepted","ios","18-24","2021-02-17","2","70"
"4","driver_accepted","ios","35-44","2021-03-29","5","149"
"4","driver_accepted","web","18-24","2021-04-19","1","4"
"4","driver_accepted","android","25-34","2021-01-08","3","74"
"4","driver_accepted","android","35-44","2021-12-12","6","150"
"4","driver_accepted","ios","18-24","2021-10-26","1","36"
"4","driver_accepted","web","18-24","2021-04-21","1","38"
"4","driver_accepted","ios","Unknown","2021-01-02","10","208"
"4","driver_accepted","ios","45-54","2021-05-20","3","91"
"4","driver_accepted","android","25-34","2021-11-25","4","98"
"4","driver_accepted","ios","35-44","2021-12-15","6","106"
"4","driver_accepted","web","45-54","2021-06-28","1","7"
"4","driver_accepted","android","35-44","2021-12-11","7","128"
"4","driver_accepted","android","35-44","2021-12-10","2","6"
"4","driver_accepted","android","25-34","2021-02-27","1","4"
"4","driver_accepted","web","18-24","2021-04-27","1","40"
"4","driver_accepted","ios","45-54","2021-08-02","1","31"
"4","driver_accepted","ios","18-24","2021-07-07","1","2"
"4","driver_accepted","ios","25-34","2021-08-28","4","65"
"4","driver_accepted","web","Unknown","2021-03-21","1","49"
"4","driver_accepted","ios","Unknown","2021-01-03","5","77"
"4","driver_accepted","android","25-34","2021-02-26","1","4"
"4","driver_accepted","web","18-24","2021-04-29","1","41"
"4","driver_accepted","web","35-44","2021-01-24","2","67"
"4","driver_accepted","ios","35-44","2021-06-05","4","44"
"4","driver_accepted","ios","35-44","2021-05-24","5","129"
"4","driver_accepted","ios","18-24","2021-12-15","1","6"
"4","driver_accepted","android","35-44","2021-12-09","5","47"
"4","driver_accepted","android","Unknown","2021-10-04","4","67"
"4","driver_accepted","web","18-24","2021-04-30","1","6"
"4","driver_accepted","android","35-44","2021-12-08","1","4"
"4","driver_accepted","ios","25-34","2021-08-27","7","162"
"4","driver_accepted","web","Unknown","2021-09-26","2","41"
"4","driver_accepted","web","18-24","2021-05-05","1","39"
"4","driver_accepted","ios","18-24","2021-12-16","1","2"
"4","driver_accepted","android","18-24","2021-03-22","2","5"
"4","driver_accepted","ios","45-54","2021-05-21","4","108"
"4","driver_accepted","web","25-34","2021-02-19","1","33"
"4","driver_accepted","ios","Unknown","2021-01-04","5","117"
"4","driver_accepted","web","18-24","2021-05-07","1","5"
"4","driver_accepted","android","35-44","2021-12-07","1","49"
"4","driver_accepted","web","45-54","2021-01-11","1","44"
"4","driver_accepted","android","35-44","2021-08-07","4","135"
"4","driver_accepted","web","18-24","2021-05-08","1","8"
"4","driver_accepted","android","35-44","2021-05-11","2","53"
"4","driver_accepted","ios","35-44","2021-09-28","6","179"
"4","driver_accepted","ios","25-34","2021-04-22","4","80"
"4","driver_accepted","web","18-24","2021-05-13","2","37"
"4","driver_accepted","web","Unknown","2021-12-21","1","39"
"4","driver_accepted","android","25-34","2021-09-30","3","103"
"4","driver_accepted","web","35-44","2021-01-25","1","4"
"4","driver_accepted","android","35-44","2021-12-06","2","35"
"4","driver_accepted","ios","Unknown","2021-01-05","6","111"
"4","driver_accepted","android","18-24","2021-04-12","1","7"
"4","driver_accepted","web","18-24","2021-05-14","1","6"
"4","driver_accepted","android","25-34","2021-08-27","5","58"
"4","driver_accepted","android","35-44","2021-12-05","4","49"
"4","driver_accepted","ios","18-24","2021-02-16","4","78"
"4","driver_accepted","web","18-24","2021-05-15","1","8"
"4","driver_accepted","ios","25-34","2021-08-26","3","69"
"4","driver_accepted","ios","35-44","2021-03-28","5","111"
"4","driver_accepted","ios","45-54","2021-05-23","4","51"
"4","driver_accepted","web","18-24","2021-05-20","1","4"
"4","driver_accepted","android","Unknown","2021-10-03","6","119"
"4","driver_accepted","android","35-44","2021-12-04","3","100"
"4","driver_accepted","web","Unknown","2021-09-27","1","6"
"4","driver_accepted","web","18-24","2021-05-22","1","5"
"4","driver_accepted","android","18-24","2021-09-15","2","36"
"4","driver_accepted","ios","18-24","2021-12-17","2","52"
"4","driver_accepted","ios","Unknown","2021-01-06","6","83"
"4","driver_accepted","web","18-24","2021-05-27","1","28"
"4","driver_accepted","android","18-24","2021-05-23","2","73"
"4","driver_accepted","ios","35-44","2021-08-10","10","170"
"4","driver_accepted","ios","25-34","2021-08-25","2","39"
"4","driver_accepted","ios","35-44","2021-12-16","3","46"
"4","driver_accepted","android","35-44","2021-12-03","5","124"
"4","driver_accepted","android","25-34","2021-02-25","3","116"
"4","driver_accepted","ios","25-34","2021-04-23","6","190"
"4","driver_accepted","web","25-34","2021-06-03","2","72"
"4","driver_accepted","web","35-44","2021-01-26","3","40"
"4","driver_accepted","web","18-24","2021-05-31","1","7"
"4","driver_accepted","android","25-34","2021-07-03","2","69"
"4","driver_accepted","android","35-44","2021-12-01","4","79"
"4","driver_accepted","web","Unknown","2021-09-28","1","6"
"4","driver_accepted","web","18-24","2021-06-02","1","39"
"4","driver_accepted","ios","Unknown","2021-01-07","5","163"
"4","driver_accepted","ios","35-44","2021-10-31","9","139"
"4","driver_accepted","web","25-34","2021-01-14","1","26"
"4","driver_accepted","web","Unknown","2021-01-21","2","34"
"4","driver_accepted","android","25-34","2021-02-24","1","6"
"4","driver_accepted","android","25-34","2021-10-02","2","35"
"4","driver_accepted","android","35-44","2021-11-30","3","37"
"4","driver_accepted","ios","45-54","2021-05-24","2","40"
"4","driver_accepted","web","18-24","2021-06-07","1","7"
"4","driver_accepted","ios","25-34","2021-08-24","1","4"
"4","driver_accepted","ios","35-44","2021-11-05","5","18"
"4","driver_accepted","android","18-24","2021-06-08","2","44"
"4","driver_accepted","web","18-24","2021-06-08","1","3"
"4","driver_accepted","android","Unknown","2021-10-02","7","109"
"4","driver_accepted","android","35-44","2021-11-29","3","83"
"4","driver_accepted","web","Unknown","2021-09-30","1","3"
"4","driver_accepted","ios","35-44","2021-07-24","4","117"
"4","driver_accepted","android","35-44","2021-05-10","3","50"
"4","driver_accepted","ios","Unknown","2021-01-08","2","36"
"4","driver_accepted","web","18-24","2021-06-13","1","4"
"4","driver_accepted","ios","25-34","2021-07-08","9","157"
"4","driver_accepted","android","35-44","2021-11-28","3","66"
"4","driver_accepted","android","25-34","2021-02-23","2","34"
"4","driver_accepted","web","18-24","2021-06-15","1","33"
"4","driver_accepted","ios","18-24","2021-06-11","1","32"
"4","driver_accepted","ios","35-44","2021-06-04","6","173"
"4","driver_accepted","ios","25-34","2021-08-23","6","120"
"4","driver_accepted","ios","35-44","2021-03-27","9","99"
"4","driver_accepted","android","25-34","2021-11-11","2","49"
"4","driver_accepted","web","35-44","2021-01-27","2","55"
"4","driver_accepted","android","35-44","2021-11-27","2","70"
"4","driver_accepted","web","Unknown","2021-10-01","1","31"
"4","driver_accepted","web","18-24","2021-06-17","1","3"
"4","driver_accepted","ios","25-34","2021-04-24","6","121"
"4","driver_accepted","ios","18-24","2021-02-15","1","33"
"4","driver_accepted","android","Unknown","2021-10-01","3","92"
"4","driver_accepted","web","18-24","2021-06-18","1","3"
"4","driver_accepted","android","18-24","2021-07-19","2","67"
"4","driver_accepted","android","35-44","2021-11-26","5","45"
"4","driver_accepted","ios","Unknown","2021-01-09","6","55"
"4","driver_accepted","web","18-24","2021-06-20","1","2"
"4","driver_accepted","android","35-44","2021-08-06","1","1"
"4","driver_accepted","ios","45-54","2021-05-26","3","127"
"4","driver_accepted","ios","18-24","2021-08-23","3","40"
"4","driver_accepted","ios","18-24","2021-01-01","2","70"
"4","driver_accepted","android","35-44","2021-11-25","6","92"
"4","driver_accepted","android","25-34","2021-02-22","1","4"
"4","driver_accepted","web","18-24","2021-06-24","1","41"
"4","driver_accepted","ios","18-24","2021-09-01","2","70"
"4","driver_accepted","web","Unknown","2021-03-23","1","1"
"4","driver_accepted","ios","Unknown","2021-01-10","6","121"
"4","driver_accepted","ios","25-34","2021-05-19","2","39"
"4","driver_accepted","ios","25-34","2021-08-22","3","79"
"4","driver_accepted","web","18-24","2021-06-25","1","38"
"4","driver_accepted","ios","35-44","2021-12-17","8","155"
"4","driver_accepted","ios","35-44","2021-03-26","6","111"
"4","driver_accepted","web","18-24","2021-12-20","2","62"
"4","driver_accepted","android","35-44","2021-11-24","2","35"
"4","driver_accepted","ios","25-34","2021-08-21","5","112"
"4","driver_accepted","android","Unknown","2021-09-30","2","65"
"4","driver_accepted","web","18-24","2021-06-27","1","43"
"4","driver_accepted","android","18-24","2021-03-11","1","1"
"4","driver_accepted","ios","18-24","2021-10-28","2","48"
"4","driver_accepted","ios","25-34","2021-04-25","2","64"
"4","driver_accepted","ios","Unknown","2021-01-11","1","3"
"4","driver_accepted","android","25-34","2021-10-10","2","78"
"4","driver_accepted","web","Unknown","2021-10-02","2","71"
"4","driver_accepted","web","18-24","2021-06-30","1","29"
"4","driver_accepted","web","45-54","2021-01-09","1","33"
"4","driver_accepted","ios","18-24","2021-07-13","3","77"
"4","driver_accepted","web","35-44","2021-01-30","1","4"
"4","driver_accepted","android","35-44","2021-11-23","3","64"
"4","driver_accepted","ios","25-34","2021-08-20","1","3"
"4","driver_accepted","ios","Unknown","2021-01-12","3","13"
"4","driver_accepted","web","18-24","2021-07-01","1","44"
"4","driver_accepted","web","25-34","2021-06-04","1","4"
"4","driver_accepted","ios","45-54","2021-05-27","2","38"
"4","driver_accepted","web","45-54","2021-03-22","1","34"
"4","driver_accepted","android","Unknown","2021-09-29","3","43"
"4","driver_accepted","ios","18-24","2021-09-23","1","3"
"4","driver_accepted","ios","Unknown","2021-01-13","8","82"
"4","driver_accepted","android","35-44","2021-11-22","2","75"
"4","driver_accepted","ios","25-34","2021-04-26","9","234"
"4","driver_accepted","android","35-44","2021-05-09","6","92"
"4","driver_accepted","web","18-24","2021-07-04","1","4"
"4","driver_accepted","ios","45-54","2021-08-03","4","85"
"4","driver_accepted","ios","18-24","2021-12-18","2","52"
"4","driver_accepted","web","35-44","2021-01-31","1","6"
"4","driver_accepted","web","18-24","2021-07-07","1","29"
"4","driver_accepted","ios","18-24","2021-06-10","1","28"
"4","driver_accepted","ios","18-24","2021-02-13","2","44"
"4","driver_accepted","ios","25-34","2021-08-19","6","84"
"4","driver_accepted","android","35-44","2021-11-21","4","105"
"4","driver_accepted","android","35-44","2021-11-20","2","10"
"4","driver_accepted","web","Unknown","2021-03-24","1","33"
"4","driver_accepted","web","18-24","2021-07-08","1","3"
"4","driver_accepted","ios","Unknown","2021-01-14","7","89"
"4","driver_accepted","android","25-34","2021-11-26","2","42"
"4","driver_accepted","ios","45-54","2021-05-28","2","74"
"4","driver_accepted","web","18-24","2021-07-09","1","6"
"4","driver_accepted","web","45-54","2021-11-09","1","31"
"4","driver_accepted","android","35-44","2021-11-19","7","60"
"4","driver_accepted","web","Unknown","2021-10-03","3","40"
"4","driver_accepted","web","18-24","2021-07-10","1","6"
"4","driver_accepted","ios","18-24","2021-11-07","1","47"
"4","driver_accepted","android","35-44","2021-09-14","6","114"
"4","driver_accepted","android","Unknown","2021-09-28","3","81"
"4","driver_accepted","web","18-24","2021-07-11","1","5"
"4","driver_accepted","web","35-44","2021-02-01","1","2"
"4","driver_accepted","android","35-44","2021-11-18","5","156"
"4","driver_accepted","ios","Unknown","2021-01-15","6","144"
"4","driver_accepted","web","18-24","2021-07-13","1","4"
"4","driver_accepted","ios","25-34","2021-08-18","6","142"
"4","driver_accepted","ios","35-44","2021-06-03","6","130"
"4","driver_accepted","android","25-34","2021-02-21","5","117"
"4","driver_accepted","web","18-24","2021-07-14","2","72"
"4","driver_accepted","android","25-34","2021-01-31","1","36"
"4","driver_accepted","ios","35-44","2021-12-18","3","43"
"4","driver_accepted","ios","35-44","2021-03-25","8","183"
"4","driver_accepted","android","35-44","2021-05-08","4","109"
"4","driver_accepted","android","35-44","2021-11-17","3","40"
"4","driver_accepted","ios","25-34","2021-04-27","1","39"
"4","driver_accepted","ios","25-34","2021-08-17","1","7"
"4","driver_accepted","ios","35-44","2021-11-01","12","187"
"4","driver_accepted","android","25-34","2021-07-31","2","77"
"4","driver_accepted","android","18-24","2021-05-09","1","5"
"4","driver_accepted","android","35-44","2021-11-16","5","41"
"4","driver_accepted","web","Unknown","2021-10-04","3","83"
"4","driver_accepted","web","18-24","2021-07-21","1","3"
"4","driver_accepted","ios","35-44","2021-08-31","5","169"
"4","driver_accepted","ios","45-54","2021-05-30","2","52"
"4","driver_accepted","ios","Unknown","2021-01-16","3","112"
"4","driver_accepted","web","35-44","2021-02-02","3","113"
"4","driver_accepted","android","35-44","2021-11-15","7","95"
"4","driver_accepted","ios","18-24","2021-09-24","2","41"
"4","driver_accepted","web","18-24","2021-08-02","1","42"
"4","driver_accepted","ios","35-44","2021-03-24","3","39"
"4","driver_accepted","web","25-34","2021-06-05","2","31"
"4","driver_accepted","android","35-44","2021-11-14","1","1"
"4","driver_accepted","android","Unknown","2021-09-27","2","42"
"4","driver_accepted","ios","25-34","2021-08-16","6","158"
"4","driver_accepted","web","18-24","2021-08-04","1","33"
"4","driver_accepted","android","25-34","2021-07-02","1","32"
"4","driver_accepted","ios","Unknown","2021-01-17","3","47"
"4","driver_accepted","ios","25-34","2021-04-28","3","123"
"4","driver_accepted","android","25-34","2021-02-09","3","43"
"4","driver_accepted","android","25-34","2021-09-09","3","54"
"4","driver_accepted","ios","18-24","2021-02-12","2","69"
"4","driver_accepted","web","18-24","2021-08-05","1","4"
"4","driver_accepted","android","35-44","2021-11-12","1","34"
"4","driver_accepted","android","18-24","2021-08-03","2","35"
"4","driver_accepted","ios","45-54","2021-07-03","2","36"
"4","driver_accepted","ios","18-24","2021-12-19","3","109"
"4","driver_accepted","android","35-44","2021-11-11","4","84"
"4","driver_accepted","android","35-44","2021-05-07","1","3"
"4","driver_accepted","web","18-24","2021-08-07","1","36"
"4","driver_accepted","android","25-34","2021-07-01","1","4"
"4","driver_accepted","ios","45-54","2021-05-31","3","7"
"4","driver_accepted","ios","Unknown","2021-01-18","3","81"
"4","driver_accepted","ios","25-34","2021-08-15","4","63"
"4","driver_accepted","web","45-54","2021-01-08","1","40"
"4","driver_accepted","web","Unknown","2021-10-05","2","43"
"4","driver_accepted","ios","35-44","2021-12-19","5","25"
"4","driver_accepted","android","35-44","2021-11-10","6","52"
"4","driver_accepted","web","Unknown","2021-12-22","3","48"
"4","driver_accepted","web","18-24","2021-08-11","1","5"
"4","driver_accepted","web","35-44","2021-02-04","1","35"
"4","driver_accepted","ios","35-44","2021-09-17","1","4"
"4","driver_accepted","web","Unknown","2021-01-23","2","37"
"4","driver_accepted","web","18-24","2021-08-12","1","56"
"4","driver_accepted","android","Unknown","2021-09-26","4","149"
"4","driver_accepted","ios","45-54","2021-06-01","4","66"
"4","driver_accepted","android","18-24","2021-01-18","3","75"
"4","driver_accepted","ios","Unknown","2021-01-19","9","200"
"4","driver_accepted","android","35-44","2021-11-09","6","96"
"4","driver_accepted","ios","25-34","2021-08-14","4","51"
"4","driver_accepted","web","18-24","2021-08-16","1","39"
"4","driver_accepted","android","35-44","2021-08-05","6","127"
"4","driver_accepted","ios","18-24","2021-11-13","2","31"
"4","driver_accepted","web","25-34","2021-02-20","3","54"
"4","driver_accepted","ios","25-34","2021-04-29","5","89"
"4","driver_accepted","ios","18-24","2021-09-10","1","31"
"4","driver_accepted","android","25-34","2021-02-20","3","35"
"4","driver_accepted","web","18-24","2021-08-17","2","7"
"4","driver_accepted","ios","35-44","2021-03-23","3","56"
"4","driver_accepted","android","35-44","2021-11-08","5","140"
"4","driver_accepted","ios","18-24","2021-06-09","3","105"
"4","driver_accepted","web","18-24","2021-08-18","1","5"
"4","driver_accepted","ios","35-44","2021-06-02","9","146"
"4","driver_accepted","android","18-24","2021-05-21","1","1"
"4","driver_accepted","android","18-24","2021-06-07","3","96"
"4","driver_accepted","android","35-44","2021-11-07","2","38"
"4","driver_accepted","android","35-44","2021-11-06","2","7"
"4","driver_accepted","web","Unknown","2021-10-06","1","45"
"4","driver_accepted","web","18-24","2021-08-22","1","36"
"4","driver_accepted","ios","Unknown","2021-01-20","8","157"
"4","driver_accepted","web","25-34","2021-06-06","1","3"
"4","driver_accepted","ios","25-34","2021-08-13","2","46"
"4","driver_accepted","web","45-54","2021-03-20","4","93"
"4","driver_accepted","ios","18-24","2021-02-11","3","40"
"4","driver_accepted","ios","35-44","2021-09-29","11","287"
"4","driver_accepted","web","18-24","2021-08-23","2","3"
"4","driver_accepted","ios","35-44","2021-03-22","3","80"
"4","driver_accepted","android","35-44","2021-11-05","5","104"
"4","driver_accepted","web","35-44","2021-02-05","3","71"
"4","driver_accepted","web","18-24","2021-08-25","1","35"
